Date,Retorno_dolares_EUR,Retorno_dolares_CHF,Retorno_dolares_US500,Retorno_dolares_CAD,Retorno_dolares_AUD,Carteira_Dia,Carteira_acumulado
2020-03-02,298.8014869885619,226.66058841198756,505.5770550426755,312.1817334821494,122.33157566526882,-1.613267021995425,1465.5524395906432
2020-03-03,302.54383108216405,227.3318247547132,505.5770550426755,312.25777291568176,122.33157566526882,4.489619869860109,1470.0420594605034
2020-03-04,291.2988196195762,239.87592103955592,526.3535646311885,310.3841406138185,122.33157566526882,-0.5745474796084169,1490.244021569408
2020-03-05,285.5075965130374,248.20052525867936,540.843859565721,311.436755844247,122.33157566526882,3.5859963430131807,1508.3203128469536
2020-03-06,269.67132176896325,233.95252525867937,597.2159208301431,311.436755844247,122.33157566526882,-30.084274744074172,1534.6080993673015
2020-03-09,285.9994158836191,249.8068636171383,582.4959208301431,309.7504247643219,122.33157566526882,30.496101393189768,1550.3842007604912
2020-03-10,287.11939278738794,247.7780594635933,582.4959208301431,305.5310927084907,118.61624329121894,-8.843491679657296,1541.540709080834
2020-03-11,277.8162546404423,233.53005946359332,582.4959208301431,315.68139154637794,118.61624329121894,-13.400839309058354,1528.1398697717755
2020-03-12,287.00703902656414,241.4606135533031,582.4959208301431,305.60058346556985,118.61624329121894,7.04053039502352,1535.180400166799
2020-03-13,278.0021197569617,245.97684139661354,652.0675279328627,320.58248232490945,118.61624329121894,10.493207433047576,1615.2452147025665
2020-03-16,297.85607963838277,261.05236597258045,652.0675279328627,334.0489469454189,118.61624329121894,48.395949077897384,1663.6411637804636
2020-03-17,288.66897163974255,246.80436597258046,652.0675279328627,323.9681388646108,89.32321348851389,-62.808945882153324,1600.8322178983103
2020-03-18,313.57730900821275,265.7646503082867,652.0675279328627,313.8873307838027,89.32321348851389,33.78781362336838,1634.6200315216788
2020-03-19,313.9875149490345,266.680147631019,652.0675279328627,313.8873307838027,89.32321348851389,1.325703263554045,1635.9457347852328
2020-03-20,310.8506473679664,266.64123948878114,637.3475279328627,326.6654307429537,89.32321348851389,9.602324235845003,1630.8280590210777
2020-03-23,303.59184073884757,262.98610269647196,711.6742116682083,329.9549677606713,89.32321348851389,-7.62440640371036,1697.530336352713
2020-03-24,292.9142560903507,267.4733456390447,696.9542116682082,319.8741596798632,89.4434846257091,-16.150878649537002,1666.6594577031758
2020-03-25,275.76872822335076,253.2253456390447,682.2342116682082,331.4634596321206,102.54887749512976,-6.698835045321884,1645.2406226578541
2020-03-26,263.96723903663406,239.71013700296405,682.2342116682082,327.86737471434867,116.24661558500956,-15.215044650689483,1630.0255780071645
2020-03-27,274.2368719282499,248.24258585159805,682.2342116682082,341.07439077916996,116.24661558500956,32.00909780507112,1662.0346758122357
2020-03-30,273.17337167537374,250.7171284613822,667.5142116682082,330.9935826983619,112.06195270830918,-12.854428600600496,1634.4602472116353
2020-03-31,281.18525860833034,246.06737650533097,697.8939585822676,320.9127746175538,112.06195270830918,-6.718673103902731,1658.1213210217918
2020-04-01,269.35279936713266,237.33968524934932,697.8939585822676,324.3124084260479,112.06195270830918,-17.16051668868522,1640.9608043331066
2020-04-02,263.72127981010004,239.9515339517351,697.8939585822676,328.53018209606347,112.06195270830918,1.1981028153687077,1642.1589071484755
2020-04-03,262.0830773445322,237.5392590362378,746.7864105941543,335.10900090719485,112.06195270830918,2.5283414300662583,1693.5797005904283
2020-04-06,273.1247253715961,246.8082754380569,746.7864105941543,325.02819282638677,122.54431124123528,20.712214881000996,1714.2919154714295
2020-04-07,277.2334211606199,249.6092359232505,746.7864105941543,326.2197494138702,122.54431124123528,8.101212861700818,1722.3931283331303
2020-04-08,285.5825539962677,255.82645788834253,759.2265168571188,328.55193437250523,122.54431124123528,16.898539759374763,1751.7317743554695
2020-04-09,285.40169839520524,256.4586766376957,765.90368169307,326.8967401233953,122.54431124123528,-1.2038311008191886,1757.2051080906017
2020-04-10,287.72098829523065,254.2405156086341,765.90368169307,326.8967401233953,122.54431124123528,0.10112887096377587,1757.3062369615654
2020-04-13,279.5103163499779,246.6299754982556,765.90368169307,328.4414921775231,129.76528958726016,-7.055481655478531,1750.2507553060868
2020-04-14,287.2730796435542,250.94411115289225,751.18368169307,344.9453400479552,129.76528958726016,28.580746818644982,1764.1115021247317
2020-04-15,295.2654901805923,244.8102622077883,751.18368169307,343.4967561973303,128.9368150701713,-0.41849677577960787,1763.6930053489523
2020-04-16,298.8094143801202,241.1007791506526,751.18368169307,349.1996996777802,128.9368150701713,5.537384622842165,1769.2303899717945
2020-04-17,297.71901089818755,239.9531361073362,751.18368169307,359.0834161763706,128.9368150701713,7.645669973341311,1776.8760599451357
2020-04-20,298.2226592590812,238.24199110702642,751.18368169307,354.71971070841266,128.9368150701713,-5.57120210737402,1771.3048578377616
2020-04-21,294.33292427535764,240.34379053348758,751.18368169307,351.12726637400675,133.75351860562935,-0.5636763562102907,1770.7411814815512
2020-04-22,288.9207847483586,235.65957647496012,751.18368169307,341.04645829319867,127.74288341745076,-26.187796854513156,1744.5533846270382
2020-04-23,294.53518696324295,239.00154321437788,751.18368169307,342.1876924438965,130.82708833280853,13.181808020357689,1757.7351926473957
2020-04-24,294.0829125060679,241.74123826799536,751.18368169307,338.18976826885057,122.44581437447968,-10.091777536932346,1747.6434151104636
2020-04-27,292.9097511300359,242.10740063188888,751.18368169307,340.76626099734375,119.00370527269332,-1.6726153854316612,1745.9707997250316
2020-04-28,298.86187050762067,243.26267363144783,776.1356473918187,331.87085239508843,119.00370527269332,-1.7880162251115435,1769.134749198669
2020-04-29,289.9848007283876,234.7954165144121,776.1356473918187,326.81746556376686,119.00370527269332,-22.39771372759039,1746.7370354710786
2020-04-30,286.67382716088025,230.03086206921972,776.1356473918187,336.7760261500891,119.00370527269332,1.8830325736224562,1748.6200680447012
2020-05-01,295.1262988301754,234.3518691646649,776.1356473918187,336.986305814487,119.71831774001558,13.698370896460563,1762.3184389411615
2020-05-04,302.46405124470914,226.62966314825644,761.4156473918187,340.09233587920875,119.71831774001558,2.7215764628470014,1750.3200154040085
2020-05-05,297.7006570109618,224.2502543167138,767.7412534999664,347.20305745812027,119.71831774001558,-0.0320814863785035,1756.6135400257779
2020-05-06,301.6771721176105,222.47815493834162,767.7412534999664,359.3029737168455,119.71831774001558,14.30433198700174,1770.9178720127795
2020-05-07,300.85340997701246,219.52820641640955,767.7412534999664,355.9730423267982,119.71831774001558,-7.103642052577416,1763.8142299602023
2020-05-08,304.35250971829475,222.07604653511487,767.7412534999664,362.2824235104723,114.61486112313003,7.252864426776226,1771.0670943869784
2020-05-11,309.00237176641593,225.71957915107194,767.7412534999664,357.7426168137375,114.61486112313003,3.753587967343508,1774.820682354322
2020-05-12,305.6044670461785,228.56259418083232,773.140256908618,359.11786771397226,114.61486112313003,0.8203612097577102,1781.040046972731
2020-05-13,303.87770877891023,227.58739664120608,773.140256908618,362.78184671932263,115.13171156043902,1.47887363576486,1782.518920608496
2020-05-14,305.4459010042144,229.0778078140919,773.140256908618,358.408245973993,115.13171156043902,-1.3149973471396121,1781.2039232613565
2020-05-15,316.10069371208243,229.3207111859886,773.140256908618,370.18671442769585,128.28572283249179,35.83017580552035,1817.0340990668765
2020-05-18,315.05898187480364,228.9281243134016,773.140256908618,369.8620004084955,128.28572283249179,-1.759012729066197,1815.2750863378105
2020-05-19,308.80196510852016,235.96248795912234,773.140256908618,366.6040163566048,128.28572283249179,-2.480637172453416,1812.794449165357
2020-05-20,311.92212355126793,229.9346067086041,773.140256908618,362.45813837817906,128.28572283249179,-7.053600786196233,1805.740848379161
2020-05-21,306.7051440902502,230.62633766213827,773.140256908618,358.85897897816847,128.28572283249179,-8.124407907494145,1797.616440471667
2020-05-22,305.93100741613887,230.11908281469263,773.140256908618,360.37051621493686,128.28572283249179,0.23014571521139326,1797.846586186878
2020-05-25,315.4229713939515,223.7162963107917,773.140256908618,360.37051621493686,141.4270744334812,16.230529074901117,1814.0771152617795
2020-05-26,312.365476075092,226.4035288503839,773.140256908618,361.97418768803215,141.4270744334812,1.2334086938279887,1815.310523955607
2020-05-27,304.7496333842987,230.4735118068661,773.140256908618,362.8752263518566,142.89495678992088,-1.176938714046961,1814.13358524156
2020-05-28,302.0920756922552,233.55292848909065,773.140256908618,362.62730475737806,142.89495678992088,0.1739373957024873,1814.3075226372625
2020-05-29,305.66045921094025,233.72563103713307,773.140256908618,376.5235696275921,142.89495678992088,17.637350936941495,1831.9448735742044
2020-06-01,301.73397215779744,235.33073547156366,778.9030388118532,376.5235696275921,142.89495678992088,-2.321382618712226,1835.3862728587274
2020-06-02,294.58633708938686,236.70172197531951,778.9030388118532,378.4175113748254,142.89495678992088,-3.8827068174214396,1831.503566041306
2020-06-03,283.45027883069855,230.6725590283103,778.9030388118532,378.0180431487677,145.0966497884924,-15.362996433183676,1816.140569608122
2020-06-04,288.2668884278899,237.8796877411816,778.9030388118532,383.6194320853616,147.79734593588557,20.325823394049767,1836.466393002172
2020-06-05,288.61873396190924,242.80531984625878,778.9030388118532,380.5434520429395,147.79734593588557,2.201497596674372,1838.6678905988465
2020-06-08,293.32371133905906,235.50716574947313,778.9030388118532,382.8091846828332,147.79734593588557,-0.32744407974221357,1838.3404465191038
2020-06-09,297.26755238947015,242.89941397455866,778.9030388118532,382.51962078668447,152.00408187184604,15.253261315308347,1853.5937078344123
2020-06-10,305.52018266227964,243.2805204350929,778.9030388118532,382.51962078668447,152.00408187184604,8.633736733343728,1862.2274445677563
2020-06-11,301.2932126601538,251.64671599516754,778.9030388118532,385.9752074907947,153.431772857331,9.022503247544018,1871.2499478153004
2020-06-12,294.3758070772599,254.65998938704183,778.9030388118532,385.33481468075945,153.431772857331,-4.5445250010548595,1866.7054228142451
2020-06-15,300.6633274699152,252.33022381225243,778.9030388118532,382.6460604680364,153.431772857331,1.2690006051428928,1867.9744234193881
2020-06-16,302.8033589445147,255.06949129469638,778.9030388118532,384.4413834209471,153.431772857331,6.674621909954109,1874.6490453293422
2020-06-17,298.54529013989105,251.9383100678229,778.9030388118532,386.8893465637547,153.431772857331,-4.941286888689479,1869.707758440653
2020-06-18,301.39387035204874,251.07121668404037,778.9030388118532,386.44819667300106,153.431772857331,1.5403369376214493,1871.2480953782742
2020-06-19,310.4599004370444,255.84827252373617,791.4634662848104,386.44819667300106,153.431772857331,13.843085924691422,1897.6516087759228
2020-06-22,305.26615425293124,252.76736498695988,791.4634662848104,384.3854479172979,153.431772857331,-10.337402476592585,1887.3142062993302
2020-06-23,311.5184054122456,256.0185320999243,791.4634662848104,377.80226695012976,146.4801326577684,-4.031402894451892,1883.2828034048785
2020-06-24,307.9894766917624,255.40473177922215,791.4634662848104,377.47947016212805,146.4801326577684,-4.4655258291870705,1878.8172775756912
2020-06-25,307.94170685951417,254.9299277894285,791.4634662848104,377.47947016212805,146.4801326577684,-0.5225738220418495,1878.2947037536492
2020-06-26,310.4821609620465,251.50879599258226,791.4634662848104,376.0683596933541,146.81489337602653,-1.9570274448296368,1876.33767630882
2020-06-29,309.42512316122,255.41857710656706,791.4634662848104,376.0683596933541,146.81489337602653,2.852743313158231,1879.190419621978
2020-06-30,307.433319142821,257.0903476859238,795.16714529237,376.81258549786645,148.0965542807844,1.7058532702279656,1884.5999518997655
2020-07-01,308.63243171926604,256.47534520122844,800.4276351040304,376.81258549786645,148.0965542807844,0.5841100917496745,1890.4445518031757
2020-07-02,309.42041008872235,255.20701146237585,800.4276351040304,376.81258549786645,148.0965542807844,-0.48035536939627344,1889.9641964337793
2020-07-03,316.0108897482497,252.95119752859205,812.9049082677365,376.81258549786645,148.0965542807844,4.334665725743571,1906.776135323229
2020-07-06,319.6523417556298,253.23640476735446,812.9049082677365,371.9606581981629,148.0965542807844,-0.9252680535611315,1905.850867269668
2020-07-07,325.56676649194526,248.80771141251785,805.9135400073092,365.0732287301565,148.0965542807844,-5.401698086527527,1893.4578009227132
2020-07-08,330.3319994477493,246.9807270554998,805.9135400073092,370.39510570981423,148.0965542807844,8.260125578443736,1901.7179265011569
2020-07-09,331.786766402865,248.08490678870828,797.2165835407525,371.035692128741,148.0965542807844,3.1995331072509283,1896.2205031418512
2020-07-10,336.43563909253606,247.424261627418,804.1152268750266,369.97655441704995,148.0965542807844,2.9290898166897437,1906.048236292815
2020-07-13,342.49676079111475,245.463620234193,804.1152268750266,369.97655441704995,152.22610546894938,8.230031493518688,1914.2782677863336
2020-07-14,341.17495100559296,250.17472614408183,804.1152268750266,362.1611750797595,152.22610546894938,-4.426083212923398,1909.85218457341
2020-07-15,344.22700972176,248.59451436941015,804.1152268750266,366.8920096937676,152.22610546894938,6.202681555503409,1916.0548661289138
2020-07-16,339.60197445831204,255.9188704700656,799.831087910704,367.363732573111,152.22610546894938,3.1710437165509364,1914.941770881142
2020-07-17,337.04411815349346,255.8065340692475,799.831087910704,370.80244383493346,152.22610546894938,0.7685185561857151,1915.710289437328
2020-07-20,345.5746349066674,261.89220483667566,798.4005759338276,365.23898516595983,152.22610546894938,9.052728851628496,1923.3325063120797
2020-07-21,341.0813880024209,265.5429604655805,802.0276444707048,368.2118050329057,152.22610546894938,2.1303285916042354,1929.089903440561
2020-07-22,338.1751367601939,270.1001190883473,793.6543567409058,369.00294049189046,152.22610546894938,2.442042839524473,1923.1586585502866
2020-07-23,344.24886611112504,264.88045428387807,793.6543567409058,369.6754926963149,152.899255928865,2.1997672108019977,1925.3584257610887
2020-07-24,334.151483181506,263.93214326979137,793.6543567409058,364.9959382769886,152.899255928865,-15.725248363031996,1909.6331773980567
2020-07-27,337.64243734717166,266.1182910620387,793.6543567409058,366.69723427704906,152.899255928865,7.378397957973416,1917.01157535603
2020-07-28,345.2046778108015,260.29405434264174,793.6543567409058,369.89026241473596,152.899255928865,4.931031881919788,1921.94260723795
2020-07-29,339.2779511174084,256.08918993381934,793.6543567409058,376.273646309931,152.899255928865,-3.748207207020468,1918.1944000309295
2020-07-30,346.74609204386195,250.56479805307777,793.6543567409058,377.01988797132174,152.899255928865,2.6899907071027305,1920.8843907380322
2020-07-31,345.5465732014946,246.09943518868138,797.9087583524797,378.36337948559503,152.899255928865,-4.321390192490403,1920.8174021571158
2020-08-03,349.6148851689486,251.00335325361922,800.2497311351966,383.62944617142125,152.899255928865,14.238296718218056,1937.3966716580508
2020-08-04,343.1878063957938,256.29760868459334,796.0300105763143,379.3367366536116,152.899255928865,-5.425532859990277,1927.7514182391778
2020-08-05,341.8014543831938,254.73597553729522,796.0300105763143,382.82216020444866,152.899255928865,0.5374383909389269,1928.2888566301172
2020-08-06,350.96597345111604,257.69277645182217,795.1198556833069,388.4060103659438,152.899255928865,17.705170143944333,1945.083871881054
2020-08-07,345.68959611806054,254.10816818214258,795.1198556833069,390.932403838998,152.899255928865,-6.334592129680905,1938.749279751373
2020-08-10,345.91065089535357,255.35443913720192,795.1198556833069,394.68648576725286,152.899255928865,5.221407660607187,1943.9706874119802
2020-08-11,350.6003053399682,249.9321475955102,802.0458974372101,398.4628495448798,152.899255928865,3.0437266805498755,1953.9404558464335
2020-08-12,347.4971869226283,252.49308355015972,802.0960153491613,400.20864955851175,152.899255928865,1.2036175509415719,1955.194191309326
2020-08-13,350.0809528274392,252.99160448724416,800.6061540240457,400.20864955851175,152.899255928865,3.082286841895353,1956.7866168261057
2020-08-14,346.94035677139306,250.0618723316194,800.6061540240457,404.0630685448287,152.899255928865,-2.215909225353977,1954.5707076007518
2020-08-17,340.55959323233185,246.81152320581285,800.6061540240457,400.6066947161738,155.8199267013419,-10.16681572104574,1944.4038918797062
2020-08-18,349.906758734935,259.4415739964425,800.6061540240457,404.497636331599,155.8199267013419,25.868157908658024,1970.272049788364
2020-08-19,352.09340841839804,251.1555110060375,800.6061540240457,406.99619483097433,155.8199267013419,-3.6008548075666527,1966.6711949807975
2020-08-20,358.7603910368463,255.5131294450661,800.6061540240457,407.39315896657445,155.8199267013419,11.421565193076967,1978.0927601738745
2020-08-21,359.5384513450402,255.14450041103862,800.6061540240457,404.52022044471585,155.8199267013419,-2.4635072476921573,1975.6292529261823
2020-08-24,354.63489883115216,259.65905232576426,800.6061540240457,401.034629021621,159.31858996922142,-0.3759287543777159,1975.2533241718045
2020-08-25,354.92564060081435,258.8878411860107,800.6061540240457,399.0178521592587,159.31858996922142,-2.497246232453689,1972.756077939351
2020-08-26,353.9583699864935,258.0725380022509,800.6061540240457,397.4537257050803,159.31858996922142,-3.34670025225907,1969.4093776870918
2020-08-27,362.6086986068892,263.55897218411707,804.3003226242005,397.4537257050803,159.31858996922142,14.136762802261892,1987.2403090895082
2020-08-28,359.4543003809061,263.814805462142,804.3003226242005,397.4537257050803,159.31858996922142,-2.8985649479581923,1984.34174414155
2020-08-31,361.87803106297366,270.0393688224748,811.8634270095882,398.88275069958,159.31858996922142,10.077319036900127,2001.9821675638382
2020-09-01,355.89827537763205,268.40133286272334,811.8634270095882,398.88275069958,159.31858996922142,-7.617791645093065,1994.3643759187448
2020-09-02,355.5400037947034,269.81030349132595,835.1436058554733,392.8007469782611,159.31858996922142,-5.031304675644881,2012.6132500889853
2020-09-03,356.85959996980273,274.21492538903976,835.1436058554733,387.7754406992618,159.31858996922142,0.6989117938138341,2013.312161882799
2020-09-04,359.3762868354173,271.0992799169782,835.1436058554733,387.7754406992618,159.31858996922142,-0.5989586064469505,2012.713203276352
2020-09-07,363.31343189202704,269.16357470621176,855.7379594543552,387.7754406992618,159.31858996922142,2.0014398458432363,2035.3089967210774
2020-09-08,360.20733537185316,263.01946906918647,855.7379594543552,394.65192947067345,159.31858996922142,-2.3737133857875543,2032.9352833352896
2020-09-09,358.9175864305221,260.9872572229855,855.7379594543552,391.02626295599293,159.31858996922142,-6.947627302212622,2025.987656033077
2020-09-10,355.7496814155357,262.76322032423735,854.7162409287448,391.02626295599293,161.9315771921631,1.22104530920713,2026.186982816674
2020-09-11,357.64689607853524,262.0819859057453,863.4076977454969,391.02626295599293,161.9315771921631,1.2159802445074517,2036.0944198779334
2020-09-14,355.79775880430026,261.7011899920958,863.4076977454969,391.02626295599293,161.9315771921631,-2.229933187884417,2033.864486690049
2020-09-15,352.5866761313469,263.09218501478,863.4076977454969,391.40808778734527,161.9315771921631,-1.4382628189168347,2032.4262238711322
2020-09-16,355.7585953631097,261.899412319495,848.6876977454968,391.40808778734527,161.9315771921631,1.9791465364777803,2019.6853704076098
2020-09-17,355.1530347540182,264.9051857332592,848.6876977454968,391.40808778734527,161.9315771921631,2.400212804672712,2022.0855832122825
2020-09-18,347.7377635794568,268.5235209139531,848.6876977454968,391.40808778734527,161.9315771921631,-3.7969359938675495,2018.288647218415
2020-09-21,354.5598606740848,262.5897802355792,848.6876977454968,391.5527774929006,161.9315771921631,1.0330461218094142,2019.3216933402246
2020-09-22,349.84119722596864,266.95460156125876,848.6876977454968,391.5527774929006,161.9315771921631,-0.3538421224365802,2018.967851217788
2020-09-23,350.5873671930546,270.10600857739746,848.6876977454968,393.3099162909448,158.87970309008583,2.602841679191597,2021.5706928969794
2020-09-24,346.5860585545035,267.94046877463086,848.6876977454968,395.6617611491558,158.87970309008583,-3.8150035831066833,2017.7556893138726
2020-09-25,350.29236560142874,263.08775765299157,848.6876977454968,393.9307634085406,164.13548551394004,2.3783806085249513,2020.1340699223979
2020-09-28,358.211593075732,257.4132101331127,848.6876977454968,393.9307634085406,170.72281435349214,8.832008793976527,2028.9660787163743
2020-09-29,360.4687007754487,255.57175501801768,848.6876977454968,393.9307634085406,167.3135056425658,-2.99365612630472,2025.9724225900695
2020-09-30,362.96969914981696,252.97505287649474,855.1231099318768,391.38018931741783,167.3135056425658,-2.646277858277474,2029.7615569181721
2020-10-01,359.83556449008825,250.83480574786813,855.1231099318768,392.6690174552097,167.3135056425658,-3.9855536505634483,2025.7760032676088
2020-10-02,366.8672020146333,256.6920952461407,855.1231099318768,396.3608300682031,167.3135056425658,16.580739635811014,2042.3567429034197
2020-10-05,372.06662333587144,259.6424989531635,855.1231099318768,400.7005950022862,167.3135056425658,12.489589962344091,2054.8463328657635
2020-10-06,375.043116345193,260.11384135204776,855.1231099318768,404.99837315634454,167.3135056425658,7.745613562264167,2062.5919464280278
2020-10-07,374.6723163809404,259.85731561234473,855.1231099318768,400.3537661844263,167.3135056425658,-5.271932675873838,2057.3200137521544
2020-10-08,381.8641380667745,268.24099460045954,855.1231099318768,394.3696540720935,167.3135056425658,9.59138856161608,2066.91140231377
2020-10-09,383.6709466153145,267.9606933128399,855.1231099318768,394.81483679788073,167.3135056425658,1.971689986707625,2068.883092300478
2020-10-12,390.4487196853984,274.1357826722021,855.1231099318768,392.77387251474187,167.3135056425658,10.911898146307177,2079.794990446785
2020-10-13,390.51374169214415,272.4629006233864,850.2262229674283,391.55124254292446,167.3135056425658,-2.830490013887287,2072.067613468449
2020-10-14,386.3309873847684,271.38577988069125,850.2262229674283,397.08179099615313,174.75372141283398,7.710889173425914,2079.778502641875
2020-10-15,387.01130744255084,271.9255998581611,850.2262229674283,394.5965733188776,174.75372141283398,-1.2650776420232557,2078.513424999852
2020-10-16,381.0780946550407,277.0887219821322,850.2262229674283,394.09890593187487,174.75372141283398,-1.2677580505417476,2077.24566694931
2020-10-19,375.65995958783225,280.3555549217576,850.2262229674283,394.09890593187487,172.39550246125447,-4.5095210791626,2072.7361458701475
2020-10-20,371.58595884136435,278.25632966435523,850.8705114256088,395.3435394745044,180.05732637011698,2.733231447621792,2076.11366577595
2020-10-21,375.86671039674087,280.2554831222106,850.8705114256088,394.73021357336773,180.0600476441411,5.669300386119323,2081.782966162069
2020-10-22,380.19407559239613,283.6559447675109,851.1714748212024,393.56857949793334,182.12316422678057,8.629309348160634,2090.7132389058233
2020-10-23,385.4826922948816,279.3222918424057,836.4514748212024,400.11689842967485,182.12316422678057,7.503282709121743,2083.4965216149453
2020-10-26,383.9766287845735,280.1563434136659,836.4514748212024,398.12100507837056,182.12316422678057,-2.6679052903522145,2080.828616324593
2020-10-27,378.8074699811765,278.1496577452861,821.7314748212024,388.0401969975625,182.12316422678057,-17.256652552584885,2048.851963772008
2020-10-28,386.31948745946386,284.1055093302689,821.7314748212024,388.0401969975625,182.12316422678057,13.467869063270124,2062.3198328352782
