,dias,fatorec,fatorev,neuronio,interação,acc_train,acc_test,test_acum,dif_acc,sharpe,DD_Max,DD_Mean,DD_std
0,1,0.25,0.25,57,300,0.500115713955103,0.4395833333333333,42.665081483453186,0.06053238062176969,0.689340791841835,12.378516399546662,3.3365451328249933,3.1003550606962396
0,1,0.25,0.25,57,400,0.5177042351307568,0.44930555555555557,55.78880421138695,0.06839867957520124,0.9186819500203107,12.145401182673403,3.4960806222232272,3.276604280748629
0,1,0.25,0.25,57,500,0.531589909743115,0.44722222222222224,56.5122946835722,0.0843676875208928,1.2732519246748093,8.876844179600283,2.0772464792284806,1.822979933335328
0,1,0.25,0.25,59,300,0.5086785466327239,0.4354166666666667,39.02326203499913,0.07326187996605726,0.5951350842935014,13.114085546250244,2.2171231282275556,2.2162947994852886
0,1,0.25,0.25,60,200,0.47512149965285816,0.42083333333333334,35.60867164201063,0.05428816631952482,0.5601690912640891,12.713543891418702,3.164058174966307,2.9163802027440036
0,1,0.25,0.25,60,400,0.5181670909511688,0.4340277777777778,38.47822986833534,0.08413931317339096,0.641757360081497,11.991519618395643,2.8812859446056716,2.8071952653271417
0,1,0.25,0.25,60,500,0.5348299004859987,0.4409722222222222,45.810248716654705,0.09385767826377645,0.8845167624637059,10.358254509288493,2.348831936597292,2.260784196598489
0,1,0.25,0.25,62,300,0.48923860217542237,0.44930555555555557,29.99742912611034,0.0399330466198668,0.571158182494017,10.504070516900832,3.034864521635074,2.521263992472362
0,1,0.25,0.25,62,400,0.5024299930571627,0.45694444444444443,45.97993908794407,0.04548554861271831,0.9748684191255755,9.433055412583073,2.3246130539475214,2.1257118364398746
0,1,0.25,0.25,62,500,0.5179356630409627,0.4527777777777778,39.62105010544938,0.06515788526318494,0.938285640209496,8.445413295806803,2.410834012708355,1.8590937580389375
0,1,0.25,0.25,64,500,0.5355241842166165,0.4354166666666667,34.07120795058551,0.10010751754994984,0.561522399215516,12.13529789664143,3.343845762430048,2.652358270243474
0,1,0.25,0.25,66,300,0.44573015505669983,0.44166666666666665,45.72042083057507,0.004063488390033176,0.5901161365872981,15.495397599184777,3.830948627004195,4.215119052372567
0,1,0.25,0.25,68,100,0.4355473270076371,0.39166666666666666,29.729122494123928,0.043880660340970434,0.7059825048339174,8.422056436403537,1.8131560762494605,1.4943787159564776
0,1,0.25,0.25,68,200,0.4906271696366582,0.41875,44.43757336710073,0.07187716963665819,1.1004709696947774,8.076100976916415,1.5634903679698207,1.4822587291913782
0,1,0.25,0.25,68,300,0.5188613746817866,0.43194444444444446,51.1900961959579,0.08691693023734215,1.2676933174132525,8.076100976916415,1.6468421793860488,1.4399933780994514
0,1,0.25,0.25,68,400,0.5369127516778524,0.4354166666666667,50.18000972516514,0.10149608501118568,1.1514213657262462,8.716185267851905,2.0635086471299884,1.7596266622778685
0,1,0.25,0.25,68,500,0.5540384170330942,0.4395833333333333,56.781951655748706,0.11445508369976087,1.2618293963373493,8.99994116804806,2.118764911411025,2.0272235161303476
0,1,0.25,0.25,69,300,0.4871557509835686,0.41875,29.637388242560654,0.0684057509835686,0.6070074017807147,9.765082981069595,2.9555723055235887,2.1405393132372432
0,1,0.25,0.25,69,400,0.5017357093265448,0.42986111111111114,43.0014082718594,0.07187459821543363,1.0710107078871756,8.030061315948922,1.7330862923064094,1.3762119415518037
0,1,0.25,0.25,69,500,0.5193242305021986,0.43194444444444446,40.51967414845992,0.0873797860577541,0.9100905308763653,8.904537026539938,1.8381912075676354,1.4832987140077953
0,1,0.25,0.25,72,200,0.47095579726915066,0.425,25.183626592518962,0.04595579726915067,0.5608595788041765,8.980367829756474,3.0103395898994436,2.1298870105804277
0,1,0.25,0.25,72,300,0.5119185373756076,0.44027777777777777,39.079889777164496,0.07164075959782978,0.8002506342467763,9.766912540831122,2.51925470477056,2.158076530043137
0,1,0.25,0.25,72,400,0.5376070354084702,0.4409722222222222,39.807105016295054,0.096634813186248,0.8116782086347654,9.808592763196195,2.2969173935514995,2.070162079997468
0,1,0.25,0.25,72,500,0.5565841240453598,0.44722222222222224,48.07566591403359,0.1093619018231376,0.945702089609324,10.167190374696958,2.1490814963123666,1.9876736689214443
0,1,0.25,0.25,74,300,0.49178430918768806,0.45694444444444443,47.05313094187954,0.03483986474324363,1.1372549885705503,8.274860328556926,2.220404777519458,1.9286670738819383
0,1,0.25,0.25,74,400,0.5100671140939598,0.4597222222222222,52.991921496379355,0.050344891871737574,1.519371393030429,6.975506020379321,2.0052905283516242,1.7659352546370801
0,1,0.25,0.25,74,500,0.5209442258736403,0.4576388888888889,53.52303321185406,0.06330533698475144,1.1938594853321733,8.966387396413253,2.130974605243162,1.9957801494609426
0,1,0.25,0.25,76,200,0.47118722517935663,0.42430555555555555,41.48451567342813,0.04688166962380108,0.7109578196520514,11.670035697400724,2.7098483748342495,2.379688836091216
0,1,0.25,0.25,76,300,0.5225642212450822,0.44305555555555554,46.82652358534049,0.07950866568952664,0.8133285195395551,11.514787065834138,2.4718271305564734,2.3893649115697335
0,1,0.25,0.25,76,400,0.5385327470492941,0.4423611111111111,39.89763464895717,0.09617163593818301,0.7997860196459837,9.977077285401265,2.2950405205173547,2.116951575323291
0,1,0.25,0.25,76,500,0.5575098356861837,0.43819444444444444,43.56771694415402,0.11931539124173929,0.8169919394816737,10.665397010353566,2.6363819941873214,2.4133960080845265
0,1,0.25,0.25,77,300,0.5012728535061328,0.4486111111111111,39.739527208887374,0.05266174239502169,0.9208768066633716,8.63080206197749,2.4007160914005796,2.0430048409030697
0,1,0.25,0.25,77,400,0.5218699375144642,0.45555555555555555,46.77662771431253,0.06631438195890865,1.1499523399486486,8.135402849200055,2.2018442160383525,1.9310671697884216
0,1,0.25,0.25,77,500,0.5322841934737329,0.45416666666666666,55.07661218663939,0.07811752680706624,1.4413369496179247,7.642433950123781,1.8507597042474313,1.673053424554384
0,1,0.25,0.25,78,100,0.44711872251793566,0.41875,35.82053943258379,0.02836872251793565,0.7329330478863822,9.774573417280706,2.9841620192017664,2.067453763807384
0,1,0.25,0.25,79,500,0.47095579726915066,0.4479166666666667,27.740794656027056,0.02303913060248397,0.7062932840851748,7.855318826076132,2.6558954327465183,1.941652446320637
0,1,0.25,0.25,80,300,0.47350150428141635,0.4340277777777778,44.66645331140398,0.03947372650363856,0.5200440212268564,17.17795089962945,3.7278857488960804,3.910929557428207
0,1,0.25,0.25,80,400,0.4890071742652164,0.43819444444444444,45.16131182496196,0.05081272982077195,0.5599154339109457,16.131475965759805,3.3480533797065157,4.051168746030291
0,1,0.25,0.25,80,500,0.5031242767877806,0.4423611111111111,48.487861958977284,0.060763165676669506,0.6188581067912351,15.67010641918734,3.2963532861555085,3.888697496875856
0,1,0.25,0.25,82,200,0.5024299930571627,0.4340277777777778,43.266990154040776,0.06840221527938495,1.0795638023929888,8.01564299546429,2.3468738847438666,2.0655035843757497
0,1,0.25,0.25,82,300,0.5278870631798195,0.4465277777777778,60.94231486033204,0.08135928540204168,1.147481084439156,10.621929317487314,2.372658836128583,2.2815326612338014
0,1,0.25,0.25,82,400,0.5512612821106225,0.4534722222222222,64.58338450951881,0.09778905988840031,1.6065295447409678,8.040111645744062,2.144812818551833,1.9822852585816106
0,1,0.25,0.25,82,500,0.5679240916454524,0.4527777777777778,64.18993834579187,0.11514631386767465,1.457573225552156,8.8077823083606,2.3519885781378846,2.2128396166829263
0,1,0.25,0.25,86,300,0.47535292756306413,0.44305555555555554,43.27525544319084,0.032297372007508596,1.054090930525665,8.210915052956558,2.2617416625595426,1.9272707917990812
0,1,0.25,0.25,87,300,0.49039574172645223,0.44930555555555557,45.218670040076255,0.04109018617089666,0.8196293812352302,11.033930963267576,2.7741783994460376,2.605428011115019
0,1,0.25,0.25,87,400,0.5065956954408701,0.44930555555555557,42.390027164704684,0.05729013988531456,0.8001725499837126,10.59522153454715,3.102582927388617,2.7608098255582396
0,1,0.25,0.25,87,500,0.5202499421430224,0.4527777777777778,50.858136911100324,0.06747216436524467,1.2350150881251105,8.236034911655793,2.371626190520164,2.0268693171822734
0,1,0.25,0.25,89,400,0.5505669983800047,0.4423611111111111,45.2307112212276,0.10820588726889357,0.7559768860475289,11.966162472957912,3.4081718616844556,2.917789477130489
0,1,0.25,0.25,89,500,0.5621383938903032,0.44375,47.50995047146629,0.1183883938903032,0.870036043291614,10.921375232162,2.8569450291337892,2.5040279569568584
0,1,0.25,0.25,91,300,0.49548715575098357,0.4340277777777778,31.956783884428823,0.061459377973205775,0.7495318091333542,8.527132136360922,2.3341846435077276,1.9123069381188005
0,1,0.25,0.25,91,400,0.5098356861837537,0.44166666666666665,41.18827942331267,0.06816901951708709,1.2691514673761317,6.490679872665808,1.6778948336589037,1.4764307294270989
0,1,0.25,0.25,91,500,0.5200185142328165,0.44166666666666665,45.42794828279795,0.07835184756614988,1.3576913988188302,6.69194020413174,1.7744201490268343,1.4470636937657495
0,1,0.25,0.25,92,100,0.46308724832214765,0.44166666666666665,33.61814316824546,0.021420581655480997,0.5172744536752094,12.998184205460067,3.837946183353902,3.0537215416242627
0,1,0.25,0.25,92,200,0.484147188150891,0.44722222222222224,50.481727237191315,0.03692496592866873,1.3429742585958686,7.517899455492454,2.2851790988757106,1.782953227018246
0,1,0.25,0.25,92,300,0.5042814163388104,0.44722222222222224,46.797280198318525,0.05705919411658816,1.0081401679689383,9.283883667208546,2.6411338491379417,2.0628791768736474
0,1,0.25,0.25,92,400,0.5290442027308493,0.44513888888888886,42.90096838999387,0.08390531384196043,0.9242030582852667,9.283883667208546,2.290747638634327,1.855386449860015
0,1,0.25,0.25,92,500,0.539689886600324,0.44930555555555557,54.448232604072125,0.09038433104476845,1.3065657021286332,8.334557154740256,2.204676524049615,1.8800188846594712
0,1,0.25,0.25,93,400,0.46771580652626704,0.4479166666666667,50.029699800843225,0.019799139859600356,1.2148246671047178,8.236530119211132,2.4866648067278376,2.1617252466669257
0,1,0.25,0.25,93,500,0.4776672066651238,0.45069444444444445,53.28009422192803,0.026972762220679347,1.078125237647302,9.883841387146543,2.6634705870432778,2.257386983890544
0,1,0.25,0.25,95,100,0.4563758389261745,0.4326388888888889,35.495027962489,0.023736950037285598,0.577091757608205,12.301346361140382,3.4759648977315085,2.8944168223489273
0,1,0.25,0.25,95,200,0.4887757463550104,0.4375,40.457758889711876,0.05127574635501042,0.746263767754506,10.842750415566478,3.724477779298557,2.764528710454281
0,1,0.25,0.25,95,300,0.5089099745429299,0.45208333333333334,51.661047161448714,0.05682664120959652,1.0077682225682987,10.252565223735765,2.597634070368287,2.320043206160925
0,1,0.25,0.25,95,400,0.5262670678083777,0.4479166666666667,54.448095424930735,0.07835040114171105,1.0183109084344433,10.693805786415375,2.6317078007651618,2.3743115780048027
0,1,0.25,0.25,95,500,0.5369127516778524,0.45208333333333334,50.87902809726882,0.08482941834451901,0.9625316652479621,10.571917773564707,3.099424326549418,2.869870673651861
0,1,0.25,0.25,98,100,0.4221245082156908,0.43680555555555556,36.18920632494186,-0.01468104733986475,0.5313471928007797,13.621679690894851,3.4015583534746376,3.179613982453805
0,1,0.25,0.25,98,200,0.4415644526729924,0.45,53.44047664783256,-0.008435547327007631,1.118613568216099,9.554769969947063,2.0523929665333194,2.0771405357518216
0,1,0.25,0.25,98,300,0.44989585744040733,0.4423611111111111,42.80821355838861,0.007534746329296238,0.8987697431450548,9.525957874058001,2.2158585489432405,2.1188449268020126
0,1,0.25,0.25,98,400,0.45683869474658645,0.4444444444444444,50.31905799499241,0.01239425030214203,0.998294638963003,10.081003349324257,2.180819913974045,2.1781585463880067
0,1,0.25,0.25,98,500,0.4654015274242074,0.44375,49.82521249829855,0.021651527424207395,0.8520087956295069,11.695938528776614,2.5255292121987654,2.736762875527264
0,1,0.25,0.25,99,400,0.5019671372367508,0.44930555555555557,44.62576720287962,0.052661581681195224,0.6625569739973736,13.470771255682692,3.3379496402112356,3.256147115787172
0,1,0.25,0.25,101,300,0.4811386253182134,0.43819444444444444,36.02750579377622,0.042944180873768945,0.7088363183187644,10.165253913407586,3.1992631040673944,2.2612767590747
0,1,0.25,0.25,101,500,0.5026614209673687,0.43680555555555556,33.541042644447494,0.0658558654118131,0.6545092337672744,10.249219083247883,3.631751065226264,2.6630336600797286
0,1,0.25,0.25,106,200,0.4783614903957417,0.4388888888888889,28.848187716651793,0.039472601506852834,0.5197016487099667,11.101826514601377,2.616812406571861,2.0483419224686767
0,1,0.25,0.25,106,300,0.5003471418653089,0.4388888888888889,35.81826859313309,0.06145825297642005,0.6996751137929121,10.238542971455313,3.0333581672956265,2.469063589053249
0,1,0.25,0.25,106,400,0.5197870863226105,0.4479166666666667,51.54341402229391,0.07187041965594382,1.045373031149907,9.86124808779433,2.502340413130736,2.115811815524666
0,1,0.25,0.25,106,500,0.5288127748206434,0.45694444444444443,64.56509168691075,0.07186833037619894,1.593350436341818,8.104317821652103,2.183811751583626,2.001665698753834
0,1,0.25,0.25,107,300,0.4971071511224254,0.4340277777777778,34.362297655422246,0.06307937334464758,0.5553470446099179,12.375071764200605,3.212004606828487,2.6215648206778046
0,1,0.25,0.25,107,400,0.5128442490164313,0.4354166666666667,37.68866580737892,0.07742758234976466,0.5396621700601496,13.967503337570697,2.9886042427610215,2.85017801921861
0,1,0.25,0.25,107,500,0.5223327933348761,0.44305555555555554,48.19642298987069,0.07927723777932061,0.8004122601157022,12.042899738418235,2.516440457744877,2.687833324738627
0,1,0.25,0.25,108,300,0.4927100208285119,0.4361111111111111,42.18152365034853,0.05659890971740078,0.6139006811533485,13.742132871102598,2.7639319492662295,2.804595428717291
0,1,0.25,0.25,110,300,0.515852811849109,0.4486111111111111,46.595507451081296,0.0672417007379979,0.8426743689951048,11.05895922920897,2.269987601639851,2.2107047061865357
0,1,0.25,0.25,110,400,0.5336727609349687,0.4465277777777778,49.175722123418716,0.08714498315719094,1.0192053647789652,9.64981618480461,1.978814825371429,1.934618015923029
0,1,0.25,0.25,110,500,0.5510298542004166,0.44305555555555554,45.15591363056121,0.10797429864486108,1.0485216770306844,8.613253234485061,2.1221307765878734,1.9514034357127177
0,1,0.25,0.25,111,100,0.42004165702383706,0.38472222222222224,30.534536424327392,0.03531943480161481,0.803985277459373,7.595794918239747,2.746130374749983,1.8615362231199095
0,1,0.25,0.25,111,200,0.4827586206896552,0.42777777777777776,47.13297860263287,0.05498084291187744,1.412343988516743,6.674433280539873,1.8463012765949678,1.4512480047541947
0,1,0.25,0.25,111,300,0.5135385327470493,0.43819444444444444,45.07247276307505,0.07534408830260486,1.0671114778936073,8.447565919175474,2.6797141295001285,2.1304180731563536
0,1,0.25,0.25,111,400,0.5345984725757926,0.43472222222222223,38.715604940509444,0.0998762503535704,0.6925309742188578,11.180902048223565,3.1852011535904245,2.764402943377936
0,1,0.25,0.25,111,500,0.5436241610738255,0.43125,37.58839352314353,0.11237416107382547,0.6449744677550905,11.655777213623466,3.4664419543308447,3.2632804369940644
0,1,0.25,0.25,115,300,0.5140013885674612,0.4284722222222222,31.434560685737395,0.08552916634523905,0.5808903715974145,10.82288921377512,3.288436765209378,2.5578638930918176
0,1,0.25,0.25,115,400,0.5341356167553807,0.4305555555555556,31.005529380872993,0.1035800611998251,0.7061125522678279,8.782036031307548,3.2160887134734986,2.1689214155512837
0,1,0.25,0.25,115,500,0.5491784309187688,0.4388888888888889,40.58753634176359,0.11028954202987995,0.9656158789531264,8.40655942521712,2.095084809251699,1.7059694044569946
0,1,0.25,0.25,116,400,0.5267299236287897,0.44930555555555557,51.02992530526996,0.0774243680732341,1.0113368922716717,10.091577929219255,3.323472696323066,2.481484552041172
0,1,0.25,0.25,116,500,0.5383013191390882,0.45069444444444445,57.44874289190965,0.08760687469464373,1.076776833110605,10.670501282229687,3.4956345910028923,3.054394618996723
0,1,0.25,0.25,118,300,0.4987271464938672,0.45625,53.38715852406174,0.04247714649386719,0.5961479944414019,17.910706409097685,2.816375222115193,3.8084784435149603
0,1,0.25,0.25,118,400,0.5146956722980791,0.4534722222222222,53.07404210159573,0.06122345007585689,0.7385919407077468,14.371681892639707,2.4835808851432453,2.9347421188394645
0,1,0.25,0.25,118,500,0.5264984957185836,0.45694444444444443,67.40224702086245,0.06955405127413922,1.0096531131439332,13.351565234317022,2.1944623226838793,2.6669642678937864
0,1,0.25,0.25,119,300,0.5133071048368433,0.44930555555555557,38.15724323407391,0.0640015492812877,0.6560158914767478,11.633024056224826,3.593071502290972,3.0999999860391276
0,1,0.25,0.25,119,400,0.5281184910900255,0.4465277777777778,43.19366822057159,0.08159071331224771,0.8508421176721052,10.153157048395535,2.9277403105059103,2.534350053195961
0,1,0.25,0.25,119,500,0.5433927331636196,0.4465277777777778,46.7513675617947,0.09686495538584178,1.0086373840750726,9.270203206807771,2.6803317234890294,2.2421033545990063
0,1,0.25,0.25,121,200,0.4855357556121268,0.44930555555555557,56.01203356547726,0.03623020005657124,1.7916133173041895,6.252692255018245,1.7700366038952016,1.4275983567822281
0,1,0.25,0.25,121,300,0.5052071279796343,0.4625,68.68680567075442,0.042707127979634274,1.9386498431379489,7.086045570723198,1.8826799214211536,1.6091983963717693
0,1,0.25,0.25,121,400,0.5207127979634344,0.45902777777777776,64.47296919634773,0.061685020185656636,1.2268061050721986,10.510702372573121,2.8499281586331393,2.819819398093888
0,1,0.25,0.25,121,500,0.5297384864614673,0.4576388888888889,69.77646204562966,0.07209959757257839,1.3103034776643865,10.650427665811598,2.507813172452508,2.626582811391873
0,1,0.25,0.25,122,100,0.4478130062485536,0.45416666666666666,46.580192339500435,-0.006353660418113083,0.88463247063488,10.530970518428047,2.220975386600626,2.1445387731858734
0,1,0.25,0.25,122,200,0.48160148113862533,0.4486111111111111,43.81630009721088,0.032990370027514204,0.8508985239274686,10.298830909934878,2.749664745532388,2.44271316607085
0,1,0.25,0.25,122,300,0.5028928488775747,0.44583333333333336,47.98943139822594,0.057059515544241324,1.086501477155272,8.833753548844513,2.315067514140811,2.026464142978748
0,1,0.25,0.25,122,400,0.515621383938903,0.44513888888888886,55.2960540220141,0.07048249505001414,1.3478057671844137,8.20534462284256,2.1884444459078716,1.8117800118761935
0,1,0.25,0.25,122,500,0.5278870631798195,0.44583333333333336,52.41532112068315,0.08205372984648612,0.833592446923711,12.575766806457189,3.104867949692125,2.65827404733085
0,1,0.25,0.25,124,300,0.45845869011802826,0.4375,54.22128178911505,0.020958690118028256,1.0575714267984682,10.25392335972169,3.060050595107004,2.7395808914659905
0,1,0.25,0.25,124,400,0.46841009025688496,0.4527777777777778,65.90821063303305,0.01563231247910718,0.9289844226368403,14.189303722867258,3.2195030046170316,3.2250979911151485
0,1,0.25,0.25,124,500,0.475815783383476,0.46041666666666664,82.07295807444116,0.01539911671680938,1.3852740534859442,11.84934603631828,2.7078527848745946,2.817073296955866
0,1,0.25,0.25,126,300,0.48160148113862533,0.44305555555555554,44.954878004777974,0.038545925583069796,0.9534283140803909,9.430153760041886,2.5270560131297195,2.2940695360740344
0,1,0.25,0.25,126,400,0.4968757232122194,0.45208333333333334,50.1001316876523,0.04479238987888606,1.0599311176172268,9.453469353797193,2.028374024323765,1.7680336313857163
0,1,0.25,0.25,126,500,0.5190928025919926,0.45625,58.886864749568566,0.06284280259199265,1.2646251361671939,9.31293599430452,1.873440993446696,1.8214533540244446
0,1,0.25,0.25,127,200,0.47257579264059246,0.4270833333333333,60.50212897611487,0.04549245930725915,1.752815264126551,6.903423334376747,2.2615243411256856,1.861044060136608
